[1.9312195305463908, -1.9312195305463906, 0.00020813941955566406]
[1.7578530023769727, -1.7578530023768746, 0.2323291301727295]
[1.9594762536073234, -1.9594762536073733, 0.4042820930480957]
[-1.46488433549671, 1.4648843354965408, 0.5736308097839355]
[1.9792233649266213, -1.9792233649265263, 0.7802729606628418]
[0.1510729155161493, -0.15107291551680796, 0.9820120334625244]
[-1.4397721277751037, 1.4397721277746451, 1.1658720970153809]
[-1.9646491966210986, 1.9646491966212223, 1.3427200317382812]
[1.332570601320475, -1.3325706013209675, 1.5041160583496094]
[-1.9993654550990752, 1.9993654550990585, 1.6897540092468262]
[-0.0390181607874451, 0.039018160788105535, 1.8815031051635742]
[1.727728429421935, -1.7277284294216022, 2.0563340187072754]
[0.47176491223881506, -0.4717649122381732, 2.302462100982666]
[-1.2839179072230564, 1.28391790722255, 2.477889060974121]
[0.0483636169609411, -0.04836361696391765, 2.648496150970459]
[-0.2627236503910941, 0.2627236503940457, 2.9109790325164795]
[0.25090996681999433, -0.2509099668170405, 3.15802001953125]
[-1.9371098022147253, 1.937109802215466, 3.406790018081665]
[-1.8808492086539357, 1.880849208654948, 3.6478052139282227]
[-0.5557040825336196, 0.5557040825364797, 3.8879551887512207]
[0.7934439659220003, -0.7934439659247333, 4.142435073852539]
[1.988323673412452, -1.9883236734127734, 4.389267206192017]
[-0.748994900824837, 0.7489949008220762, 4.627561092376709]
[1.6333043210657328, -1.6333043210640144, 4.826152086257935]
[-0.3997906506915616, 0.3997906506886443, 5.051532030105591]
[1.2949111478495101, -1.294911147846234, 5.365387916564941]
[-1.4850369656387392, 1.4850369656416182, 5.583633184432983]
[0.5925535971142899, -0.5925535971183955, 5.777047872543335]
[-1.927341022047588, 1.9273410220464398, 5.996793031692505]
[-1.4487916221240364, 1.448791622121073, 6.278871059417725]
[0.48298377061288744, -0.48298377060871606, 6.466461181640625]
[0.32701271367314627, -0.32701271366890555, 6.722473859786987]
[-1.9206472756564987, 1.9206472756576976, 6.911705017089844]
[-1.8160434333424296, 1.8160434333442304, 7.256681203842163]
[1.999038136086542, -1.9990381360866751, 7.507245063781738]
[-1.548936252796297, 1.5489362527990163, 7.7226409912109375]
[-1.9517764113432035, 1.9517764113422653, 8.021785020828247]
[1.979050716974402, -1.9790507169750227, 8.257226943969727]
[-1.7577043660158216, 1.7577043660137708, 8.468829154968262]
[1.194226749737378, -1.194226749740826, 8.710101842880249]
[-0.9738025937867745, 0.973802593790529, 9.044580936431885]
[-1.3313726675253665, 1.3313726675285742, 9.275615930557251]
[1.8642984093315784, -1.864298409333135, 9.486191034317017]
[-0.5561415367788187, 0.5561415367746897, 9.700955152511597]
[0.3510592959548877, -0.35105929595065594, 9.933471918106079]
[-0.8057907589441944, 0.8057907589481286, 10.158565998077393]
[-0.4233632076015713, 0.4233632075973701, 10.395966053009033]
[1.5236010017465458, -1.523601001753188, 10.625362157821655]
[-1.5003191410064298, 1.5003191409996495, 10.867635011672974]
[1.4141118692150572, -1.4141118692223078, 11.122375011444092]
[1.6334564689541975, -1.6334564689601139, 11.35834789276123]
[-1.9018120971265307, 1.901812097129704, 11.583800077438354]
[-1.2456915242345645, 1.2456915242425861, 11.834892988204956]
[-1.989845685974588, 1.9898456859756202, 12.0697660446167]
[-1.9996651225870334, 1.9996651225868458, 12.347747087478638]
[-1.7420021497792781, 1.7420021497742408, 12.599668264389038]
[-1.9736071618573772, 1.9736071618590374, 12.851775884628296]
[-1.9775616868597168, 1.9775616868581851, 13.090726137161255]
[0.0630026299708409, -0.06300262998108919, 13.345494985580444]
[1.999665999205248, -1.9996659992054353, 13.606252908706665]
[0.8393911275143118, -0.8393911275050052, 13.84506893157959]
[1.9942897017410364, -1.994289701740262, 14.095237970352173]
[-1.2845242657914697, 1.2845242657836107, 14.343611001968384]
[-0.11173065082405104, 0.1117306508342884, 14.602991104125977]
[-0.9738235291563373, 0.9738235291652931, 14.869919061660767]
